id,user_msg,processed_intent,processed_class,processed_attributes,processed_filter_attributes,expected_intent,expected_class,expected_attributes,expected_filter_attributes,evaluation1_error_type,evaluation2_error_type,evaluation2_error_description
426,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"{""name"": ""Metallica"", ""date"": ""02/30/2023"", ""place"": ""Castelao""}",,ADD,show,"{""name"": ""Metallica"", ""date"": ""02/30/2023"", ""place"": ""Castelao""}",,,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: add show with name = metallica, and date = 02/30/2023 and place = castelao"
427,add student with name=donato,ADD,student,"{""name"": ""Donato""}",,ADD,student,"{""name"": ""Donato""}",,,assertion,"'student' != 'help'
- student
+ help
 : entity class not correct.
processed_class=HELP
expected_class=student
user_msg: add student with name=donato"
428,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"{""name"": ""Donato"", ""email"": ""alinson.donato@prf.gov.br""}",,ADD,student,"{""name"": ""Donato"", ""email"": ""alinson.donato@prf.gov.br""}",,,assertion,"'student' != '_'
- student
+ _
 : entity class not correct.
processed_class=_
expected_class=student
user_msg: add student with name=donato, email=alinson.donato@prf.gov.br"
429,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,"{""email"": ""alinson.donato@prf.gov.br""}",,DELETE,student,"{""email"": ""alinson.donato@prf.gov.br""}",,,assertion,"'student' != '_'
- student
+ _
 : entity class not correct.
processed_class=_
expected_class=student
user_msg: delete the student with email=alinson.donato@prf.gov.br"
430,edit show metallica,READ,edit,"{""edit"": ""show""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.READ: 'READ'> : intent not correct.
processed_intent = READ
expected_intent = MEANINGLESS
user_msg: edit show metallica"
431,update the student with name=alinson with name=alinson donato,UPDATE,student,"{""name"": ""Alinson Donato""}","{""name"": ""Alinson""}",UPDATE,student,"{""name"": ""Alinson Donato""}","{""name"": ""Alinson""}",,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: update the student with name=alinson with name=alinson donato"
432,update show metallica,MEANINGLESS,,,,MEANINGLESS,,,,,,
433,read edit update show metallica,READ,update,"{""edit"": ""update""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.READ: 'READ'> : intent not correct.
processed_intent = READ
expected_intent = MEANINGLESS
user_msg: read edit update show metallica"
434,more help,MEANINGLESS,,,,HELP,,,,assertion,assertion,"<Intent.HELP: 'HELP'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = HELP
user_msg: more help"
435,"create student with name="" or 1=1); drop table students; --""",ADD,student,"{""name"": ""or 1=1)"", ""table"": ""STUDENTS""}",,ADD,student,"{""name"": ""or 1=1)"", ""table"": ""STUDENTS""}",,,assertion,"""{'name': 'or 1=1)', 'table': 'students'}"" != 'none'
- {'name': 'or 1=1)', 'table': 'students'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'name': 'or 1=1)', 'table': 'students'}
user_msg: create student with name="" or 1=1); drop table students; --"""
436,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,"{""date"": ""10/22/2024""}","{""name"": ""metallica""}",UPDATE,show,"{""date"": ""10/22/2024""}","{""name"": ""metallica""}",,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: update a show with name metallica, replace date with 10/22/2024"
437,get all shows,READ,show,,,READ,show,,,,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: get all shows"
438,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",,ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",,,assertion,"""{'name': '1=1', 'table': 'students'}"" != 'none'
- {'name': '1=1', 'table': 'students'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'name': '1=1', 'table': 'students'}
user_msg: create student with name="" or 1=1}; drop table students; --"""
439,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",,ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",,,assertion,"""{'name': '1=1', 'table': 'students'}"" != 'none'
- {'name': '1=1', 'table': 'students'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'name': '1=1', 'table': 'students'}
user_msg: create student with name=""' or 1=1; drop table students; --"""
440,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENT""}",,ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENT""}",,,assertion,"""{'name': '1=1', 'table': 'student'}"" != 'none'
- {'name': '1=1', 'table': 'student'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'name': '1=1', 'table': 'student'}
user_msg: create student with name=""' or 1=1; drop table student; --"""
441,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"{""title"": ""Experimental framework, Simulation, Benchmark""}",,ADD,article,"{""title"": ""Experimental framework, Simulation, Benchmark""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title='experimental framework, simulation, benchmark'"
442,create student with name=' or 1=1; drop table students; --',ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",,ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",,,assertion,"""{'name': '1=1', 'table': 'students'}"" != 'none'
- {'name': '1=1', 'table': 'students'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'name': '1=1', 'table': 'students'}
user_msg: create student with name=' or 1=1; drop table students; --'"
443,"update the article with id=1, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=1, setting the
year=2020"
444,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,"{""author"": ""Z\u00e9 das Couves""}","{""id"": ""2""}",UPDATE,article,"{""author"": ""Z\u00e9 das Couves""}","{""id"": ""2""}",,assertion,"'article' != 'id'
- article
+ id
 : entity class not correct.
processed_class=id
expected_class=article
user_msg: update the article with id=2, setting the
author='zé das couves'"
445,"update the article with id=3, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""3""}",UPDATE,article,"{""year"": ""2020""}","{""id"": ""3""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=3, setting the
year=2020"
446,"create student with name=""robert'); drop table students; --""",ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",,ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",,,assertion,"""{'name': 'robert', 'table': 'students'}"" != 'none'
- {'name': 'robert', 'table': 'students'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'name': 'robert', 'table': 'students'}
user_msg: create student with name=""robert'); drop table students; --"""
447,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",,ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",,,assertion,"""{'name': 'robert', 'table': 'students'}"" != 'none'
- {'name': 'robert', 'table': 'students'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'name': 'robert', 'table': 'students'}
user_msg: create student with name=""robert' and 1=1); drop table students; --"""
448,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""table"": ""STUDENTS""}",,ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""table"": ""STUDENTS""}",,,assertion,"'student' != '_'
- student
+ _
 : entity class not correct.
processed_class=_
expected_class=student
user_msg: create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --"""
449,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""database"": ""MANAGEDSYS_WEB""}",,ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""database"": ""MANAGEDSYS_WEB""}",,,assertion,"'student' != '_'
- student
+ _
 : entity class not correct.
processed_class=_
expected_class=student
user_msg: create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --"""
450,create student with email=amg@gmail.com,ADD,student,"{""email"": ""amg@gmail.com""}",,ADD,student,"{""email"": ""amg@gmail.com""}",,,assertion,"'student' != '_'
- student
+ _
 : entity class not correct.
processed_class=_
expected_class=student
user_msg: create student with email=amg@gmail.com"
451,show tables,READ,tables,,,READ,tables,,,,assertion,"<Intent.READ: 'READ'> != <Intent.MEANINGLESS: 'MEANINGLESS'> : intent not correct.
processed_intent = MEANINGLESS
expected_intent = READ
user_msg: show tables"
452,add asdfud with name='john doe',ADD,,,,ADD,,,,,assertion,"'none' != 'greeting'
- none
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=None
user_msg: add asdfud with name='john doe'"
453,add sku with name='john doe',ADD,sku,"{""name"": ""John Doe""}",,ADD,sku,"{""name"": ""John Doe""}",,,assertion,"'sku' != 'greeting'
- sku
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=sku
user_msg: add sku with name='john doe'"
454,show skus,READ,sku,,,READ,sku,,,,assertion,"<Intent.READ: 'READ'> != <Intent.MEANINGLESS: 'MEANINGLESS'> : intent not correct.
processed_intent = MEANINGLESS
expected_intent = READ
user_msg: show skus"
455,add elf with name='galadriel' and type='forest',ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest""}",,ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest""}",,,assertion,"""{'name': 'galadriel', 'type': 'forest'}"" != 'none'
- {'name': 'galadriel', 'type': 'forest'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'name': 'galadriel', 'type': 'forest'}
user_msg: add elf with name='galadriel' and type='forest'"
456,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",,ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",,,assertion,"'elf' != 'select_elf_with_name_galadriel'
- elf
+ select_elf_with_name_galadriel
 : entity class not correct.
processed_class=SELECT_elf_with_name_galadriel
expected_class=elf
user_msg: add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'"
457,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",,ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",,,assertion,"'elf' != 'select_elf_with_name_galadriel'
- elf
+ select_elf_with_name_galadriel
 : entity class not correct.
processed_class=SELECT_elf_with_name_galadriel
expected_class=elf
user_msg: add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'"
458,"add elf with name='galadriel', type='forest', age='1247', power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""power"": ""Perception""}",,ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""power"": ""Perception""}",,,assertion,"'elf' != 'select_elf_with_name_galadriel'
- elf
+ select_elf_with_name_galadriel
 : entity class not correct.
processed_class=SELECT_elf_with_name_galadriel
expected_class=elf
user_msg: add elf with name='galadriel', type='forest', age='1247', power='perception'"
459,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ring"": ""type='Water' and power='Perception""}",,ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ring"": ""type='Water' and power='Perception""}",,,assertion,"'elf' != 'select_elf_with_name_galadriel'
- elf
+ select_elf_with_name_galadriel
 : entity class not correct.
processed_class=SELECT_elf_with_name_galadriel
expected_class=elf
user_msg: add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'"
460,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",,ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",,,assertion,"'elf' != 'greeting'
- elf
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=elf
user_msg: add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception"
461,et student with name=eliakim,MEANINGLESS,,,,MEANINGLESS,,,,,,
462,get student with name=eliakim',READ,student,"{""name"": ""Eliakim""}",,READ,student,"{""name"": ""Eliakim""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: get student with name=eliakim'"
463,include student with name=anderson,ADD,student,"{""name"": ""Anderson""}",,ADD,student,"{""name"": ""Anderson""}",,,assertion,"'student' != 'none'
- student
+ none
 : entity class not correct.
processed_class=None
expected_class=student
user_msg: include student with name=anderson"
464,include student with name=eliakim,ADD,student,"{""name"": ""Eliakim""}",,ADD,student,"{""name"": ""Eliakim""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: include student with name=eliakim"
465,list students,READ,student,,,READ,student,,,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: list students"
466,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',ADD,article,,,ADD,article,"{""title"": ""análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas""}",,assertion,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'"
467,add an article with title = 'crop: linking code reviews to source code changes',ADD,article,"{""title"": ""CROP: Linking Code Reviews to Source Code Changes""}",,ADD,article,"{""title"": ""CROP: Linking Code Reviews to Source Code Changes""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title = 'crop: linking code reviews to source code changes'"
468,"update the article with id=4, setting the year=2018",UPDATE,article,"{""year"": ""2018""}","{""id"": ""4""}",UPDATE,article,"{""year"": ""2018""}","{""id"": ""4""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=4, setting the year=2018"
469,delete all articles with year=2018.,DELETE,article,"{""year"": ""2018""}",,DELETE,article,"{""year"": ""2018""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: delete all articles with year=2018."
470,add an article with title = 'dealing with iot defiant components',ADD,article,"{""title"": ""Dealing with IoT Defiant Components""}",,ADD,article,"{""title"": ""Dealing with IoT Defiant Components""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title = 'dealing with iot defiant components'"
471,"update the article with id=1, setting the year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=1, setting the year=2020"
472,"update the article with id=5, setting the author='adrilene fonseca'",UPDATE,article,"{""author"": ""Adrilene Fonseca""}","{""id"": ""5""}",UPDATE,article,"{""author"": ""Adrilene Fonseca""}","{""id"": ""5""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=5, setting the author='adrilene fonseca'"
473,hi again,GREETING,,,,GREETING,,,,,,
474,delete all articles with author=zé das couves,DELETE,article,"{""author"": ""Z\u00e9 das Couves""}",,DELETE,article,"{""author"": ""Z\u00e9 das Couves""}",,,assertion,"""{'author': 'zé das couves'}"" != 'none'
- {'author': 'zé das couves'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'author': 'zé das couves'}
user_msg: delete all articles with author=zé das couves"
475,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',ADD,article,"{""title"": ""Behind the intents: An in-depth empirical study on software refactoring in modern""}",,ADD,article,"{""title"": ""Behind the intents: An in-depth empirical study on software refactoring in modern""}",,,assertion,"'article' != 'refactoring'
- article
+ refactoring
 : entity class not correct.
processed_class=refactoring
expected_class=article
user_msg: add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review'"
476,"update the article with id=6, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""6""}",UPDATE,article,"{""year"": ""2020""}","{""id"": ""6""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=6, setting the
year=2020"
477,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",ADD,student,"{""name"": ""Matheus Freitas"", ""email"": ""fernandes.matheus@aluno.uece.b""}",,ADD,student,"{""name"": ""Matheus Freitas"", ""email"": ""fernandes.matheus@aluno.uece.b""}",,,assertion,"'student' != '_'
- student
+ _
 : entity class not correct.
processed_class=_
expected_class=student
user_msg: include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br"
478,show me all student,READ,student,,,READ,student,,,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: show me all student"
479,"add an article with title=building microservices: using an api gateway, author=chris richardson",ADD,article,"{""title"": ""Building Microservices: Using an API Gateway"", ""author"": ""Chris Richardson""}",,ADD,article,"{""title"": ""Building Microservices: Using an API Gateway"", ""author"": ""Chris Richardson""}",,,assertion,"'article' != 'api'
- article
+ api
 : entity class not correct.
processed_class=api
expected_class=article
user_msg: add an article with title=building microservices: using an api gateway, author=chris richardson"
480,"add an article with title=introduction to microservices, author=chris richardson",ADD,article,"{""title"": ""Introduction to MIcroservices"", ""author"": ""Chris Richardson""}",,ADD,article,"{""title"": ""Introduction to MIcroservices"", ""author"": ""Chris Richardson""}",,,assertion,"""{'title': 'introduction to microservices', 'author': 'chris richardson'}"" != 'none'
- {'title': 'introduction to microservices', 'author': 'chris richardson'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'title': 'introduction to microservices', 'author': 'chris richardson'}
user_msg: add an article with title=introduction to microservices, author=chris richardson"
481,"update the article with id=7, setting the year=2018",UPDATE,article,"{""year"": ""2018""}","{""id"": ""7""}",UPDATE,article,"{""year"": ""2018""}","{""id"": ""7""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=7, setting the year=2018"
482,"add a subject with name=""data structures"" and professor=""ana luiza""",ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""Ana Luiza""}",,ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""Ana Luiza""}",,,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: add a subject with name=""data structures"" and professor=""ana luiza"""
483,"add a subject with name=""data structures"" and professor=""josé negreiros""",ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""Jos\u00e9 Negreiros""}",,ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""Jos\u00e9 Negreiros""}",,,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: add a subject with name=""data structures"" and professor=""josé negreiros"""
484,get subject,READ,subject,,,READ,subject,,,,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: get subject"
485,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",ADD,subject,"{""name"": ""Linear Algebra""}",,ADD,subject,"{""name"": ""Linear Algebra"", ""professor"": ""Telmo Pontes""}",,assertion,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: add a subject with name ""linear algebra"" and professor=""thelmo pontes"""
486,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",UPDATE,subject,,,UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""name"": ""Linear Algebra""}",assertion,assertion,"""{'professor': 'thelmo pontes'}"" != 'none'
- {'professor': 'thelmo pontes'}
+ none
 : attributes not correct.
processed_attributes=None
expected_attributes={'professor': 'thelmo pontes'}
user_msg: update the subject with name=""linear algebra"", setting professor=""thelmo pontes"""
487,"update the subject with id=3, setting professor=""thelmo pontes""",UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""id"": ""3""}",UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""id"": ""3""}",,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: update the subject with id=3, setting professor=""thelmo pontes"""
488,"update the subject where name=""data structures"", setting semester=""2023.1""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: update the subject where name=""data structures"", setting semester=""2023.1"""
489,get subjects,READ,subject,,,READ,subject,,,,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: get subjects"
490,"update the subject with name=""data structures"", setting semester=""2023.1""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023""}",UPDATE,subject,"{""semester"": ""2023.1""}","{""name"": ""Data Structures""}",assertion,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: update the subject with name=""data structures"", setting semester=""2023.1"""
491,"update the subject where name=""data structures"", settingthe semester=""2023.1""",UPDATE,subject,,,UPDATE,subject,,,,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: update the subject where name=""data structures"", settingthe semester=""2023.1"""
492,"update the subject where name=""data structures"", setting the semester=""2023.1""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023""}",UPDATE,subject,"{""semester"": ""2023.1""}","{""name"": ""Data Structures""}",assertion,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: update the subject where name=""data structures"", setting the semester=""2023.1"""
493,"update the subject where semester=""2023.1"", setting name=""data structures""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: update the subject where semester=""2023.1"", setting name=""data structures"""
494,add a subject with name='brazilian history',ADD,subject,"{""name"": ""Brazilian History""}",,ADD,subject,"{""name"": ""Brazilian History""}",,,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: add a subject with name='brazilian history'"
495,get all subjects,READ,subject,,,READ,subject,,,,assertion,"'subject' != 'greeting'
- subject
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=subject
user_msg: get all subjects"
496,"update subject with id=4, setting the main reference to 'brasil, uma história'",UPDATE,subject,"{""main_reference"": ""to 'Brasil, uma Hist\u00f3ria""}","{""id"": ""4""}",UPDATE,subject,"{""main_reference"": ""to 'Brasil, uma Hist\u00f3ria""}","{""id"": ""4""}",,assertion,"'subject' != 'id'
- subject
+ id
 : entity class not correct.
processed_class=id
expected_class=subject
user_msg: update subject with id=4, setting the main reference to 'brasil, uma história'"
497,get elf,READ,,,,READ,,,,,assertion,"'none' != 'help'
- none
+ help
 : entity class not correct.
processed_class=HELP
expected_class=None
user_msg: get elf"
498,get pizzas,READ,pizza,,,READ,pizza,,,,assertion,"'pizza' != 'greeting'
- pizza
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pizza
user_msg: get pizzas"
499,add a pizza with flavour='pepperoni',ADD,pizza,"{""flavour"": ""pepperoni""}",,ADD,pizza,"{""flavour"": ""pepperoni""}",,,assertion,"'pizza' != 'greeting'
- pizza
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pizza
user_msg: add a pizza with flavour='pepperoni'"
500,show pizzas,READ,pizza,,,READ,pizza,,,,assertion,"<Intent.READ: 'READ'> != <Intent.MEANINGLESS: 'MEANINGLESS'> : intent not correct.
processed_intent = MEANINGLESS
expected_intent = READ
user_msg: show pizzas"
501,add a ice cream with flavour=vanilla,ADD,cream,"{""ice"": ""cream"", ""flavour"": ""vanilla""}",,ADD,ice_cream,"{""flavour"": ""vanilla""}",,assertion,assertion,"'ice_cream' != 'greeting'
- ice_cream
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=ice_cream
user_msg: add a ice cream with flavour=vanilla"
502,show ice creams,READ,cream,"{""ice"": ""creams""}",,READ,ice_cream,,,assertion,assertion,"<Intent.READ: 'READ'> != <Intent.MEANINGLESS: 'MEANINGLESS'> : intent not correct.
processed_intent = MEANINGLESS
expected_intent = READ
user_msg: show ice creams"
503,show me all ice cream,READ,cream,"{""ice"": ""cream""}",,READ,ice_cream,,,assertion,assertion,"'ice_cream' != 'greeting'
- ice_cream
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=ice_cream
user_msg: show me all ice cream"
504,add student with name=sergio,ADD,student,"{""name"": ""Sergio""}",,ADD,student,"{""name"": ""Sergio""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: add student with name=sergio"
505,show me student where name=sergii,READ,student,"{""name"": ""sergii""}",,READ,student,"{""name"": ""sergii""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: show me student where name=sergii"
506,show me student where name=sergio,READ,student,"{""name"": ""Sergio""}",,READ,student,"{""name"": ""Sergio""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: show me student where name=sergio"
507,show me student where name=sergio; drop students,READ,student,"{""name"": ""Sergio""}",,READ,student,"{""name"": ""Sergio""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: show me student where name=sergio; drop students"
508,show me student where name='sergio; drop students',READ,student,"{""name"": ""Sergio""}",,READ,student,"{""name"": ""Sergio""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: show me student where name='sergio; drop students'"
